id,school_id,overall_sentiment,original_publish_time,created_at,updated_at
5655,1,neutral,2014-03-19T06:03:07Z,2014-03-22 23:57:21 UTC,2014-03-22 23:57:21 UTC
5656,1,positive,2014-03-19T06:00:46Z,2014-03-22 23:57:21 UTC,2014-03-22 23:57:21 UTC
5657,1,positive,2014-03-19T05:58:11Z,2014-03-22 23:57:22 UTC,2014-03-22 23:57:22 UTC
5658,1,positive,2014-03-19T05:52:46Z,2014-03-22 23:57:22 UTC,2014-03-22 23:57:22 UTC
5659,1,positive,2014-03-19T05:34:50Z,2014-03-22 23:57:22 UTC,2014-03-22 23:57:22 UTC
5660,1,neutral,2014-03-19T05:28:51Z,2014-03-22 23:57:23 UTC,2014-03-22 23:57:23 UTC
5661,1,positive,2014-03-19T05:15:44Z,2014-03-22 23:57:23 UTC,2014-03-22 23:57:23 UTC
5662,1,negative,2014-03-19T05:06:19Z,2014-03-22 23:57:23 UTC,2014-03-22 23:57:23 UTC
5663,1,neutral,2014-03-19T05:02:44Z,2014-03-22 23:57:23 UTC,2014-03-22 23:57:23 UTC
5664,1,negative,2014-03-19T05:00:22Z,2014-03-22 23:57:24 UTC,2014-03-22 23:57:24 UTC
5665,1,negative,2014-03-19T04:52:28Z,2014-03-22 23:57:24 UTC,2014-03-22 23:57:24 UTC
5666,1,positive,2014-03-19T04:42:37Z,2014-03-22 23:57:24 UTC,2014-03-22 23:57:24 UTC
5667,1,positive,2014-03-19T04:32:39Z,2014-03-22 23:57:25 UTC,2014-03-22 23:57:25 UTC
5668,1,neutral,2014-03-19T04:24:00Z,2014-03-22 23:57:25 UTC,2014-03-22 23:57:25 UTC
5669,1,neutral,2014-03-19T04:19:31Z,2014-03-22 23:57:25 UTC,2014-03-22 23:57:25 UTC
5670,1,positive,2014-03-19T04:16:23Z,2014-03-22 23:57:25 UTC,2014-03-22 23:57:25 UTC
5671,1,neutral,2014-03-19T04:16:14Z,2014-03-22 23:57:26 UTC,2014-03-22 23:57:26 UTC
5672,1,positive,2014-03-19T04:10:30Z,2014-03-22 23:57:26 UTC,2014-03-22 23:57:26 UTC
5673,1,positive,2014-03-22T09:16:43Z,2014-03-22 23:57:26 UTC,2014-03-22 23:57:26 UTC
5674,1,positive,2014-03-22T08:08:51Z,2014-03-22 23:57:27 UTC,2014-03-22 23:57:27 UTC
5675,1,positive,2014-03-22T06:35:55Z,2014-03-22 23:57:27 UTC,2014-03-22 23:57:27 UTC
5676,1,negative,2014-03-22T05:50:10Z,2014-03-22 23:57:27 UTC,2014-03-22 23:57:27 UTC
5677,1,negative,2014-03-22T05:50:10Z,2014-03-22 23:57:27 UTC,2014-03-22 23:57:27 UTC
5678,1,negative,2014-03-22T05:50:08Z,2014-03-22 23:57:28 UTC,2014-03-22 23:57:28 UTC
5679,1,positive,2014-03-22T05:49:26Z,2014-03-22 23:57:28 UTC,2014-03-22 23:57:28 UTC
5680,1,positive,2014-03-22T05:49:17Z,2014-03-22 23:57:28 UTC,2014-03-22 23:57:28 UTC
5681,1,negative,2014-03-22T05:49:04Z,2014-03-22 23:57:29 UTC,2014-03-22 23:57:29 UTC
5682,1,neutral,2014-03-22T05:48:50Z,2014-03-22 23:57:29 UTC,2014-03-22 23:57:29 UTC
5683,1,negative,2014-03-22T05:47:34Z,2014-03-22 23:57:29 UTC,2014-03-22 23:57:29 UTC
5684,1,negative,2014-03-22T05:46:19Z,2014-03-22 23:57:29 UTC,2014-03-22 23:57:29 UTC
5685,1,negative,2014-03-22T05:46:19Z,2014-03-22 23:57:30 UTC,2014-03-22 23:57:30 UTC
5686,1,negative,2014-03-22T05:46:15Z,2014-03-22 23:57:30 UTC,2014-03-22 23:57:30 UTC
5687,1,neutral,2014-03-22T05:46:07Z,2014-03-22 23:57:30 UTC,2014-03-22 23:57:30 UTC
5688,1,neutral,2014-03-22T05:45:51Z,2014-03-22 23:57:31 UTC,2014-03-22 23:57:31 UTC
5689,1,positive,2014-03-22T05:44:42Z,2014-03-22 23:57:31 UTC,2014-03-22 23:57:31 UTC
5690,1,positive,2014-03-22T05:44:26Z,2014-03-22 23:57:31 UTC,2014-03-22 23:57:31 UTC
5691,1,negative,2014-03-22T05:44:01Z,2014-03-22 23:57:31 UTC,2014-03-22 23:57:31 UTC
5692,1,neutral,2014-03-22T05:43:42Z,2014-03-22 23:57:32 UTC,2014-03-22 23:57:32 UTC
5693,1,negative,2014-03-22T05:43:16Z,2014-03-22 23:57:32 UTC,2014-03-22 23:57:32 UTC
5694,1,negative,2014-03-22T05:42:41Z,2014-03-22 23:57:32 UTC,2014-03-22 23:57:32 UTC
5695,1,positive,2014-03-22T05:39:22Z,2014-03-22 23:57:33 UTC,2014-03-22 23:57:33 UTC
5696,1,negative,2014-03-22T05:36:45Z,2014-03-22 23:57:33 UTC,2014-03-22 23:57:33 UTC
5697,1,positive,2014-03-22T05:35:57Z,2014-03-22 23:57:33 UTC,2014-03-22 23:57:33 UTC
5698,1,neutral,2014-03-22T05:35:02Z,2014-03-22 23:57:33 UTC,2014-03-22 23:57:33 UTC
5699,1,negative,2014-03-22T05:34:49Z,2014-03-22 23:57:34 UTC,2014-03-22 23:57:34 UTC
5700,1,positive,2014-03-22T05:34:34Z,2014-03-22 23:57:34 UTC,2014-03-22 23:57:34 UTC
5701,1,neutral,2014-03-22T05:32:55Z,2014-03-22 23:57:34 UTC,2014-03-22 23:57:34 UTC
5702,1,positive,2014-03-22T05:32:29Z,2014-03-22 23:57:35 UTC,2014-03-22 23:57:35 UTC
5703,1,positive,2014-03-22T05:31:13Z,2014-03-22 23:57:35 UTC,2014-03-22 23:57:35 UTC
5704,1,negative,2014-03-22T05:31:07Z,2014-03-22 23:57:35 UTC,2014-03-22 23:57:35 UTC
5705,1,neutral,2014-03-22T05:30:52Z,2014-03-22 23:57:35 UTC,2014-03-22 23:57:35 UTC
5706,1,negative,2014-03-22T05:30:47Z,2014-03-22 23:57:36 UTC,2014-03-22 23:57:36 UTC
5707,1,negative,2014-03-22T05:30:16Z,2014-03-22 23:57:36 UTC,2014-03-22 23:57:36 UTC
5708,1,positive,2014-03-22T05:30:12Z,2014-03-22 23:57:36 UTC,2014-03-22 23:57:36 UTC
5709,1,negative,2014-03-22T05:29:57Z,2014-03-22 23:57:37 UTC,2014-03-22 23:57:37 UTC
5710,1,neutral,2014-03-22T05:29:52Z,2014-03-22 23:57:37 UTC,2014-03-22 23:57:37 UTC
5711,1,negative,2014-03-22T05:27:14Z,2014-03-22 23:57:37 UTC,2014-03-22 23:57:37 UTC
5712,1,positive,2014-03-22T05:27:09Z,2014-03-22 23:57:38 UTC,2014-03-22 23:57:38 UTC
5713,1,neutral,2014-03-22T05:26:23Z,2014-03-22 23:57:38 UTC,2014-03-22 23:57:38 UTC
5714,1,negative,2014-03-22T05:26:15Z,2014-03-22 23:57:38 UTC,2014-03-22 23:57:38 UTC
5715,1,positive,2014-03-22T05:25:27Z,2014-03-22 23:57:38 UTC,2014-03-22 23:57:38 UTC
5716,1,negative,2014-03-22T05:23:51Z,2014-03-22 23:57:39 UTC,2014-03-22 23:57:39 UTC
5717,1,positive,2014-03-22T05:22:40Z,2014-03-22 23:57:39 UTC,2014-03-22 23:57:39 UTC
5718,1,positive,2014-03-22T05:20:27Z,2014-03-22 23:57:39 UTC,2014-03-22 23:57:39 UTC
5719,1,negative,2014-03-22T05:19:20Z,2014-03-22 23:57:40 UTC,2014-03-22 23:57:40 UTC
5720,1,positive,2014-03-22T05:18:02Z,2014-03-22 23:57:40 UTC,2014-03-22 23:57:40 UTC
5721,1,negative,2014-03-22T05:17:48Z,2014-03-22 23:57:40 UTC,2014-03-22 23:57:40 UTC
5722,1,negative,2014-03-22T05:17:45Z,2014-03-22 23:57:40 UTC,2014-03-22 23:57:40 UTC
5723,1,negative,2014-03-22T05:17:29Z,2014-03-22 23:57:41 UTC,2014-03-22 23:57:41 UTC
5724,1,positive,2014-03-22T05:17:14Z,2014-03-22 23:57:41 UTC,2014-03-22 23:57:41 UTC
5725,1,negative,2014-03-22T05:16:49Z,2014-03-22 23:57:41 UTC,2014-03-22 23:57:41 UTC
5726,1,positive,2014-03-22T05:16:48Z,2014-03-22 23:57:42 UTC,2014-03-22 23:57:42 UTC
5727,1,neutral,2014-03-22T05:11:13Z,2014-03-22 23:57:42 UTC,2014-03-22 23:57:42 UTC
5728,1,positive,2014-03-22T05:09:10Z,2014-03-22 23:57:42 UTC,2014-03-22 23:57:42 UTC
5729,1,positive,2014-03-22T05:09:03Z,2014-03-22 23:57:42 UTC,2014-03-22 23:57:42 UTC
5730,1,positive,2014-03-22T05:08:58Z,2014-03-22 23:57:43 UTC,2014-03-22 23:57:43 UTC
5731,1,positive,2014-03-22T05:08:18Z,2014-03-22 23:57:43 UTC,2014-03-22 23:57:43 UTC
5732,1,neutral,2014-03-22T01:54:37Z,2014-03-22 23:57:43 UTC,2014-03-22 23:57:43 UTC
5733,1,neutral,2014-03-22T01:34:21Z,2014-03-22 23:57:44 UTC,2014-03-22 23:57:44 UTC
5734,1,neutral,2014-03-22T01:02:39Z,2014-03-22 23:57:44 UTC,2014-03-22 23:57:44 UTC
5735,1,positive,2014-03-21T23:04:13Z,2014-03-22 23:57:44 UTC,2014-03-22 23:57:44 UTC
5736,1,negative,2014-03-21T22:55:54Z,2014-03-22 23:57:44 UTC,2014-03-22 23:57:44 UTC
5737,1,positive,2014-03-21T19:44:26Z,2014-03-22 23:57:45 UTC,2014-03-22 23:57:45 UTC
5738,1,negative,2014-03-21T14:10:37Z,2014-03-22 23:57:45 UTC,2014-03-22 23:57:45 UTC
5739,1,positive,2014-03-21T02:38:26Z,2014-03-22 23:57:46 UTC,2014-03-22 23:57:46 UTC
5740,1,negative,2014-03-21T00:52:05Z,2014-03-22 23:57:46 UTC,2014-03-22 23:57:46 UTC
5741,1,positive,2014-03-20T22:31:42Z,2014-03-22 23:57:46 UTC,2014-03-22 23:57:46 UTC
5742,1,negative,2014-03-20T21:48:58Z,2014-03-22 23:57:46 UTC,2014-03-22 23:57:46 UTC
5743,1,neutral,2014-03-20T19:44:08Z,2014-03-22 23:57:47 UTC,2014-03-22 23:57:47 UTC
5744,1,positive,2014-03-20T17:38:37Z,2014-03-22 23:57:47 UTC,2014-03-22 23:57:47 UTC
5745,1,positive,2014-03-20T14:29:53Z,2014-03-22 23:57:47 UTC,2014-03-22 23:57:47 UTC
5746,1,positive,2014-03-20T01:43:30Z,2014-03-22 23:57:48 UTC,2014-03-22 23:57:48 UTC
5747,1,positive,2014-03-20T01:40:54Z,2014-03-22 23:57:48 UTC,2014-03-22 23:57:48 UTC
5748,1,neutral,2014-03-20T01:34:31Z,2014-03-22 23:57:52 UTC,2014-03-22 23:57:52 UTC
5749,1,neutral,2014-03-20T01:21:45Z,2014-03-22 23:57:52 UTC,2014-03-22 23:57:52 UTC
5750,1,positive,2014-03-20T01:14:51Z,2014-03-22 23:57:52 UTC,2014-03-22 23:57:52 UTC
5751,1,negative,2014-03-20T01:12:10Z,2014-03-22 23:57:53 UTC,2014-03-22 23:57:53 UTC
5752,1,positive,2014-03-20T01:01:26Z,2014-03-22 23:57:53 UTC,2014-03-22 23:57:53 UTC
5753,1,neutral,2014-03-20T00:58:16Z,2014-03-22 23:57:53 UTC,2014-03-22 23:57:53 UTC
5754,1,positive,2014-03-20T00:56:15Z,2014-03-22 23:57:54 UTC,2014-03-22 23:57:54 UTC
5755,1,positive,2014-03-20T00:52:27Z,2014-03-22 23:57:54 UTC,2014-03-22 23:57:54 UTC
5756,1,positive,2014-03-20T00:52:18Z,2014-03-22 23:57:54 UTC,2014-03-22 23:57:54 UTC
5757,1,neutral,2014-03-20T00:50:36Z,2014-03-22 23:57:55 UTC,2014-03-22 23:57:55 UTC
5758,1,positive,2014-03-20T00:48:51Z,2014-03-22 23:57:55 UTC,2014-03-22 23:57:55 UTC
5759,1,positive,2014-03-20T00:47:52Z,2014-03-22 23:57:55 UTC,2014-03-22 23:57:55 UTC
5760,1,negative,2014-03-20T00:47:31Z,2014-03-22 23:57:55 UTC,2014-03-22 23:57:55 UTC
5761,1,positive,2014-03-20T00:47:14Z,2014-03-22 23:57:56 UTC,2014-03-22 23:57:56 UTC
5762,1,neutral,2014-03-20T00:46:39Z,2014-03-22 23:57:56 UTC,2014-03-22 23:57:56 UTC
5763,1,neutral,2014-03-20T00:35:58Z,2014-03-22 23:57:56 UTC,2014-03-22 23:57:56 UTC
5764,1,negative,2014-03-20T00:34:00Z,2014-03-22 23:57:56 UTC,2014-03-22 23:57:56 UTC
5765,1,positive,2014-03-20T00:25:27Z,2014-03-22 23:57:57 UTC,2014-03-22 23:57:57 UTC
5766,1,neutral,2014-03-20T00:24:25Z,2014-03-22 23:57:57 UTC,2014-03-22 23:57:57 UTC
5767,1,positive,2014-03-20T00:24:03Z,2014-03-22 23:57:57 UTC,2014-03-22 23:57:57 UTC
5768,1,positive,2014-03-20T00:17:03Z,2014-03-22 23:57:58 UTC,2014-03-22 23:57:58 UTC
5769,1,positive,2014-03-20T00:12:36Z,2014-03-22 23:57:58 UTC,2014-03-22 23:57:58 UTC
5770,1,neutral,2014-03-20T00:10:42Z,2014-03-22 23:57:58 UTC,2014-03-22 23:57:58 UTC
5771,1,negative,2014-03-20T00:00:05Z,2014-03-22 23:57:59 UTC,2014-03-22 23:57:59 UTC
5772,1,positive,2014-03-19T23:59:34Z,2014-03-22 23:57:59 UTC,2014-03-22 23:57:59 UTC
5773,1,positive,2014-03-19T23:52:46Z,2014-03-22 23:57:59 UTC,2014-03-22 23:57:59 UTC
5774,1,neutral,2014-03-19T23:50:57Z,2014-03-22 23:57:59 UTC,2014-03-22 23:57:59 UTC
5775,1,positive,2014-03-19T23:45:43Z,2014-03-22 23:58:02 UTC,2014-03-22 23:58:02 UTC
5776,1,neutral,2014-03-19T23:39:34Z,2014-03-22 23:58:02 UTC,2014-03-22 23:58:02 UTC
5777,1,positive,2014-03-19T23:38:06Z,2014-03-22 23:58:02 UTC,2014-03-22 23:58:02 UTC
5778,1,negative,2014-03-19T23:33:32Z,2014-03-22 23:58:03 UTC,2014-03-22 23:58:03 UTC
5779,1,neutral,2014-03-19T23:26:35Z,2014-03-22 23:58:03 UTC,2014-03-22 23:58:03 UTC
5780,1,positive,2014-03-19T23:25:50Z,2014-03-22 23:58:03 UTC,2014-03-22 23:58:03 UTC
5781,1,positive,2014-03-19T23:24:09Z,2014-03-22 23:58:04 UTC,2014-03-22 23:58:04 UTC
5782,1,positive,2014-03-19T23:20:00Z,2014-03-22 23:58:04 UTC,2014-03-22 23:58:04 UTC
5783,1,positive,2014-03-19T23:18:36Z,2014-03-22 23:58:04 UTC,2014-03-22 23:58:04 UTC
5784,1,neutral,2014-03-19T23:17:41Z,2014-03-22 23:58:05 UTC,2014-03-22 23:58:05 UTC
5785,1,neutral,2014-03-19T23:17:23Z,2014-03-22 23:58:05 UTC,2014-03-22 23:58:05 UTC
5786,1,negative,2014-03-19T23:14:02Z,2014-03-22 23:58:05 UTC,2014-03-22 23:58:05 UTC
5787,1,positive,2014-03-19T23:11:57Z,2014-03-22 23:58:06 UTC,2014-03-22 23:58:06 UTC
5788,1,neutral,2014-03-19T23:07:29Z,2014-03-22 23:58:06 UTC,2014-03-22 23:58:06 UTC
5789,1,positive,2014-03-19T23:06:26Z,2014-03-22 23:58:06 UTC,2014-03-22 23:58:06 UTC
5790,1,neutral,2014-03-19T23:06:09Z,2014-03-22 23:58:07 UTC,2014-03-22 23:58:07 UTC
5791,1,neutral,2014-03-19T23:00:58Z,2014-03-22 23:58:07 UTC,2014-03-22 23:58:07 UTC
5792,1,positive,2014-03-19T22:56:31Z,2014-03-22 23:58:07 UTC,2014-03-22 23:58:07 UTC
5793,1,neutral,2014-03-19T22:55:01Z,2014-03-22 23:58:07 UTC,2014-03-22 23:58:07 UTC
5794,1,positive,2014-03-19T22:54:09Z,2014-03-22 23:58:08 UTC,2014-03-22 23:58:08 UTC
5795,1,positive,2014-03-19T22:52:26Z,2014-03-22 23:58:08 UTC,2014-03-22 23:58:08 UTC
5796,1,negative,2014-03-19T22:50:48Z,2014-03-22 23:58:08 UTC,2014-03-22 23:58:08 UTC
5797,1,neutral,2014-03-19T22:50:14Z,2014-03-22 23:58:09 UTC,2014-03-22 23:58:09 UTC
5798,1,neutral,2014-03-19T22:49:56Z,2014-03-22 23:58:09 UTC,2014-03-22 23:58:09 UTC
5799,1,neutral,2014-03-19T22:39:57Z,2014-03-22 23:58:09 UTC,2014-03-22 23:58:09 UTC
5800,1,neutral,2014-03-19T22:39:55Z,2014-03-22 23:58:09 UTC,2014-03-22 23:58:09 UTC
5801,1,neutral,2014-03-19T22:31:48Z,2014-03-22 23:58:10 UTC,2014-03-22 23:58:10 UTC
5802,1,positive,2014-03-19T22:31:16Z,2014-03-22 23:58:10 UTC,2014-03-22 23:58:10 UTC
5803,1,negative,2014-03-19T22:30:58Z,2014-03-22 23:58:10 UTC,2014-03-22 23:58:10 UTC
5804,1,negative,2014-03-19T22:30:32Z,2014-03-22 23:58:11 UTC,2014-03-22 23:58:11 UTC
5805,1,positive,2014-03-19T22:30:25Z,2014-03-22 23:58:11 UTC,2014-03-22 23:58:11 UTC
5806,1,positive,2014-03-19T22:30:12Z,2014-03-22 23:58:11 UTC,2014-03-22 23:58:11 UTC
5807,1,neutral,2014-03-19T22:29:47Z,2014-03-22 23:58:11 UTC,2014-03-22 23:58:11 UTC
5808,1,positive,2014-03-19T22:26:37Z,2014-03-22 23:58:12 UTC,2014-03-22 23:58:12 UTC
5809,1,positive,2014-03-19T22:19:53Z,2014-03-22 23:58:12 UTC,2014-03-22 23:58:12 UTC
5810,1,positive,2014-03-19T22:19:31Z,2014-03-22 23:58:12 UTC,2014-03-22 23:58:12 UTC
5811,1,neutral,2014-03-19T22:15:27Z,2014-03-22 23:58:12 UTC,2014-03-22 23:58:12 UTC
5812,1,negative,2014-03-19T22:14:31Z,2014-03-22 23:58:13 UTC,2014-03-22 23:58:13 UTC
5813,1,positive,2014-03-19T22:08:36Z,2014-03-22 23:58:13 UTC,2014-03-22 23:58:13 UTC
5814,1,negative,2014-03-19T22:06:16Z,2014-03-22 23:58:13 UTC,2014-03-22 23:58:13 UTC
5815,1,neutral,2014-03-19T22:00:36Z,2014-03-22 23:58:14 UTC,2014-03-22 23:58:14 UTC
5816,1,neutral,2014-03-19T21:56:48Z,2014-03-22 23:58:14 UTC,2014-03-22 23:58:14 UTC
5817,1,positive,2014-03-19T21:56:38Z,2014-03-22 23:58:14 UTC,2014-03-22 23:58:14 UTC
5818,1,negative,2014-03-19T21:50:09Z,2014-03-22 23:58:15 UTC,2014-03-22 23:58:15 UTC
5819,1,positive,2014-03-19T21:46:18Z,2014-03-22 23:58:15 UTC,2014-03-22 23:58:15 UTC
5820,1,positive,2014-03-19T21:37:27Z,2014-03-22 23:58:15 UTC,2014-03-22 23:58:15 UTC
5821,1,negative,2014-03-19T21:36:05Z,2014-03-22 23:58:16 UTC,2014-03-22 23:58:16 UTC
5822,1,neutral,2014-03-19T21:31:54Z,2014-03-22 23:58:16 UTC,2014-03-22 23:58:16 UTC
5823,1,negative,2014-03-19T21:27:33Z,2014-03-22 23:58:16 UTC,2014-03-22 23:58:16 UTC
5824,1,neutral,2014-03-19T21:23:30Z,2014-03-22 23:58:17 UTC,2014-03-22 23:58:17 UTC
5825,1,positive,2014-03-19T21:12:16Z,2014-03-22 23:58:17 UTC,2014-03-22 23:58:17 UTC
5826,1,positive,2014-03-19T21:08:57Z,2014-03-22 23:58:17 UTC,2014-03-22 23:58:17 UTC
5827,1,positive,2014-03-19T21:08:35Z,2014-03-22 23:58:17 UTC,2014-03-22 23:58:17 UTC
5828,1,positive,2014-03-19T21:06:08Z,2014-03-22 23:58:18 UTC,2014-03-22 23:58:18 UTC
5829,1,positive,2014-03-19T21:05:31Z,2014-03-22 23:58:18 UTC,2014-03-22 23:58:18 UTC
5830,1,positive,2014-03-19T21:03:45Z,2014-03-22 23:58:18 UTC,2014-03-22 23:58:18 UTC
5831,1,negative,2014-03-19T21:01:15Z,2014-03-22 23:58:19 UTC,2014-03-22 23:58:19 UTC
5832,1,negative,2014-03-19T20:59:11Z,2014-03-22 23:58:19 UTC,2014-03-22 23:58:19 UTC
5833,1,positive,2014-03-19T20:58:03Z,2014-03-22 23:58:19 UTC,2014-03-22 23:58:19 UTC
5834,1,negative,2014-03-19T20:49:04Z,2014-03-22 23:58:19 UTC,2014-03-22 23:58:19 UTC
5835,1,neutral,2014-03-19T20:42:19Z,2014-03-22 23:58:20 UTC,2014-03-22 23:58:20 UTC
5836,1,positive,2014-03-19T20:41:24Z,2014-03-22 23:58:20 UTC,2014-03-22 23:58:20 UTC
5837,1,negative,2014-03-19T20:31:38Z,2014-03-22 23:58:20 UTC,2014-03-22 23:58:20 UTC
5838,1,neutral,2014-03-19T20:30:37Z,2014-03-22 23:58:21 UTC,2014-03-22 23:58:21 UTC
5839,1,neutral,2014-03-19T20:29:32Z,2014-03-22 23:58:21 UTC,2014-03-22 23:58:21 UTC
5840,1,positive,2014-03-19T20:24:52Z,2014-03-22 23:58:21 UTC,2014-03-22 23:58:21 UTC
5841,1,neutral,2014-03-19T20:13:34Z,2014-03-22 23:58:21 UTC,2014-03-22 23:58:21 UTC
5842,1,neutral,2014-03-19T20:11:55Z,2014-03-22 23:58:22 UTC,2014-03-22 23:58:22 UTC
5843,1,positive,2014-03-19T20:11:14Z,2014-03-22 23:58:22 UTC,2014-03-22 23:58:22 UTC
5844,1,positive,2014-03-19T20:04:27Z,2014-03-22 23:58:22 UTC,2014-03-22 23:58:22 UTC
5845,1,positive,2014-03-19T20:03:04Z,2014-03-22 23:58:23 UTC,2014-03-22 23:58:23 UTC
5846,1,negative,2014-03-19T19:57:44Z,2014-03-22 23:58:23 UTC,2014-03-22 23:58:23 UTC
5847,1,neutral,2014-03-19T19:55:37Z,2014-03-22 23:58:23 UTC,2014-03-22 23:58:23 UTC
5848,1,positive,2014-03-19T19:54:55Z,2014-03-22 23:58:24 UTC,2014-03-22 23:58:24 UTC
5849,1,neutral,2014-03-19T19:54:05Z,2014-03-22 23:58:24 UTC,2014-03-22 23:58:24 UTC
5850,1,positive,2014-03-19T19:51:47Z,2014-03-22 23:58:24 UTC,2014-03-22 23:58:24 UTC
5851,1,positive,2014-03-19T19:49:30Z,2014-03-22 23:58:24 UTC,2014-03-22 23:58:24 UTC
5852,1,positive,2014-03-19T19:46:59Z,2014-03-22 23:58:25 UTC,2014-03-22 23:58:25 UTC
5853,1,neutral,2014-03-19T19:46:48Z,2014-03-22 23:58:25 UTC,2014-03-22 23:58:25 UTC
5854,1,positive,2014-03-19T19:45:44Z,2014-03-22 23:58:25 UTC,2014-03-22 23:58:25 UTC
5855,1,neutral,2014-03-19T19:36:09Z,2014-03-22 23:58:26 UTC,2014-03-22 23:58:26 UTC
5856,1,negative,2014-03-19T19:35:29Z,2014-03-22 23:58:26 UTC,2014-03-22 23:58:26 UTC
5857,1,positive,2014-03-19T19:34:59Z,2014-03-22 23:58:26 UTC,2014-03-22 23:58:26 UTC
5858,1,positive,2014-03-19T19:33:45Z,2014-03-22 23:58:26 UTC,2014-03-22 23:58:26 UTC
5859,1,positive,2014-03-19T19:33:02Z,2014-03-22 23:58:27 UTC,2014-03-22 23:58:27 UTC
5860,1,neutral,2014-03-19T19:32:39Z,2014-03-22 23:58:27 UTC,2014-03-22 23:58:27 UTC
5861,1,positive,2014-03-19T19:28:11Z,2014-03-22 23:58:27 UTC,2014-03-22 23:58:27 UTC
5862,1,positive,2014-03-19T19:22:53Z,2014-03-22 23:58:28 UTC,2014-03-22 23:58:28 UTC
5863,1,positive,2014-03-19T19:14:36Z,2014-03-22 23:58:28 UTC,2014-03-22 23:58:28 UTC
5864,1,negative,2014-03-19T19:12:13Z,2014-03-22 23:58:28 UTC,2014-03-22 23:58:28 UTC
5865,1,positive,2014-03-19T19:03:51Z,2014-03-22 23:58:29 UTC,2014-03-22 23:58:29 UTC
5866,1,positive,2014-03-19T19:03:13Z,2014-03-22 23:58:29 UTC,2014-03-22 23:58:29 UTC
5867,1,neutral,2014-03-19T19:02:37Z,2014-03-22 23:58:29 UTC,2014-03-22 23:58:29 UTC
5868,1,positive,2014-03-19T19:01:18Z,2014-03-22 23:58:29 UTC,2014-03-22 23:58:29 UTC
5869,1,positive,2014-03-19T18:59:01Z,2014-03-22 23:58:30 UTC,2014-03-22 23:58:30 UTC
5870,1,positive,2014-03-19T18:58:52Z,2014-03-22 23:58:30 UTC,2014-03-22 23:58:30 UTC
5871,1,positive,2014-03-19T18:57:47Z,2014-03-22 23:58:30 UTC,2014-03-22 23:58:30 UTC
5872,1,positive,2014-03-19T18:56:38Z,2014-03-22 23:58:31 UTC,2014-03-22 23:58:31 UTC
5873,1,positive,2014-03-22T09:16:43Z,2014-03-22 23:58:31 UTC,2014-03-22 23:58:31 UTC
5874,1,positive,2014-03-22T08:08:51Z,2014-03-22 23:58:31 UTC,2014-03-22 23:58:31 UTC
5875,1,positive,2014-03-22T06:35:55Z,2014-03-22 23:58:32 UTC,2014-03-22 23:58:32 UTC
5876,1,positive,2014-03-22T06:28:26Z,2014-03-22 23:58:32 UTC,2014-03-22 23:58:32 UTC
5877,1,negative,2014-03-22T06:28:02Z,2014-03-22 23:58:32 UTC,2014-03-22 23:58:32 UTC
5878,1,positive,2014-03-22T06:27:21Z,2014-03-22 23:58:33 UTC,2014-03-22 23:58:33 UTC
5879,1,positive,2014-03-22T06:26:26Z,2014-03-22 23:58:33 UTC,2014-03-22 23:58:33 UTC
5880,1,positive,2014-03-22T06:26:16Z,2014-03-22 23:58:33 UTC,2014-03-22 23:58:33 UTC
5881,1,neutral,2014-03-22T06:25:33Z,2014-03-22 23:58:34 UTC,2014-03-22 23:58:34 UTC
5882,1,negative,2014-03-22T06:24:04Z,2014-03-22 23:58:34 UTC,2014-03-22 23:58:34 UTC
5883,1,positive,2014-03-22T06:23:46Z,2014-03-22 23:58:34 UTC,2014-03-22 23:58:34 UTC
5884,1,negative,2014-03-22T06:23:12Z,2014-03-22 23:58:35 UTC,2014-03-22 23:58:35 UTC
5885,1,positive,2014-03-22T06:21:25Z,2014-03-22 23:58:35 UTC,2014-03-22 23:58:35 UTC
5886,1,positive,2014-03-22T06:20:53Z,2014-03-22 23:58:35 UTC,2014-03-22 23:58:35 UTC
5887,1,negative,2014-03-22T06:20:38Z,2014-03-22 23:58:35 UTC,2014-03-22 23:58:35 UTC
5888,1,negative,2014-03-22T06:19:21Z,2014-03-22 23:58:36 UTC,2014-03-22 23:58:36 UTC
5889,1,positive,2014-03-22T06:14:55Z,2014-03-22 23:58:36 UTC,2014-03-22 23:58:36 UTC
5890,1,negative,2014-03-22T06:14:50Z,2014-03-22 23:58:36 UTC,2014-03-22 23:58:36 UTC
5891,1,negative,2014-03-22T06:14:37Z,2014-03-22 23:58:37 UTC,2014-03-22 23:58:37 UTC
5892,1,negative,2014-03-22T06:14:11Z,2014-03-22 23:58:37 UTC,2014-03-22 23:58:37 UTC
5893,1,positive,2014-03-22T06:13:17Z,2014-03-22 23:58:37 UTC,2014-03-22 23:58:37 UTC
5894,1,positive,2014-03-22T06:12:33Z,2014-03-22 23:58:38 UTC,2014-03-22 23:58:38 UTC
5895,1,neutral,2014-03-22T06:12:07Z,2014-03-22 23:58:38 UTC,2014-03-22 23:58:38 UTC
5896,1,neutral,2014-03-22T06:11:15Z,2014-03-22 23:58:38 UTC,2014-03-22 23:58:38 UTC
5897,1,negative,2014-03-22T06:10:24Z,2014-03-22 23:58:38 UTC,2014-03-22 23:58:38 UTC
5898,1,negative,2014-03-22T06:09:37Z,2014-03-22 23:58:39 UTC,2014-03-22 23:58:39 UTC
